지점,시작일,종료일,지점명,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
6333,2010-11-15,,공산,,34.9433,126.6082,,,,,
6334,2016-03-10,,월야,,35.176,126.634,,,,,
6334,2010-11-15,2012-12-31,덕례,,35.176,126.634,420.05,,,,
6335,2010-11-15,,구산,,35.1978,127.5263,,,,,
6336,2010-11-15,,용정,,35.2506,127.4301,,,,,
6337,2010-11-15,,원촌,,35.3159,127.4394,,,,,
6338,2010-11-15,,월전,,35.1918,127.4891,,,,,
6339,2010-11-15,,마산,,35.2232,127.4875,,,,,
6340,2010-11-15,,봉남,,35.2025,127.4628,,,,,
6341,2010-11-15,,연파,,35.2602,127.440,,,,,
6342,2010-11-15,,간문,,35.1782,127.5437,,,,,
6343,2010-11-15,,황길1,,34.9387,127.6781,,,,,
6344,2010-11-15,,태인,,34.9434,127.7498,,,,,
6345,2010-11-15,,선소,,34.9784,127.7581,,,,,
6346,2010-11-15,,섬거,,35.020,127.7197,,,,,
6347,2010-11-15,,중마,,34.9406,127.696,,,,,
6348,2010-11-15,,운평,,35.017,127.6193,,,,,
6349,2010-11-15,,신금,,34.9895,127.6989,,,,,
6350,2010-11-15,,봉당,,35.0115,127.5812,,,,,
6351,2010-11-15,,도사,,35.1233,127.6911,,,,,
6352,2010-11-15,,금호,,34.9377,127.7232,,,,,
6353,2010-11-15,,광영,,34.963,127.722,,,,,
6354,2010-11-15,,읍내,,34.9733,127.5811,,,,,
6356,2010-11-15,,태평,,35.1512,127.3193,,,,,
6357,2010-11-15,,매월,,35.2972,127.2041,,,,,
6358,2010-11-15,,옥과,,35.2767,127.1356,,,,,
6359,2010-11-15,,봉동,,35.238,127.1215,,,,,
6360,2010-11-15,,오지,,35.2723,127.3139,,,,,
6362,2010-11-15,,석곡,,35.133,127.2541,,,,,
6363,2010-11-15,,원등,,35.236,127.2117,,,,,
6364,2010-11-15,,평리,,35.1208,127.2999,,,,,
6365,2010-11-15,,읍내,,35.282,127.292,,,,,
6366,2010-11-15,,읍내,,35.2821,127.2964,,,,,
6367,2010-11-15,,목동,,35.2957,127.3414,,,,,
6368,2010-11-15,,남양,,35.2556,127.1725,,,,,
6369,2010-11-15,,야막,,34.5756,127.242,,,,,
6370,2010-11-15,,길두,,34.5715,127.3405,,,,,
6371,2010-11-15,,모룡,,34.6529,127.3797,,,,,
6372,2010-11-15,,양사,,34.6021,127.456,,,,,
6373,2010-11-15,,신금,,34.4637,127.4591,,,,,
6374,2010-11-15,,용산,,34.6466,127.2737,,,,,
6375,2010-11-15,,백양,,34.5025,127.467,,,,,
6376,2010-11-15,,유둔,,34.7794,127.3339,,,,,
6377,2010-11-15,,당오,,34.5101,127.3174,,,,,
6378,2010-11-15,,봉암,,34.5295,127.1385,,,,,
6379,2010-11-15,,도덕,,34.5668,127.1778,,,,,
6380,2010-11-15,,금마,,34.7712,127.2841,,,,,
6381,2010-11-15,,남양,,34.729,127.3398,,,,,
6382,2010-11-15,,대흥,,34.4591,127.125,,,,,
6384,2010-11-15,,과역,,34.6812,127.3599,,,,,
6385,2010-11-15,,옥하,,34.6112,127.285,,,,,
6386,2010-11-15,,영동,,34.5728,126.7994,,,,,
6387,2010-11-15,,평리,,34.7042,126.7714,,,,,
6388,2010-11-15,,개산,,34.7451,126.7944,,,,,
6389,2010-11-15,,수양,,34.5136,126.720,,,,,
6390,2010-11-15,,월평,,34.6927,126.7091,,,,,
6391,2010-11-15,,성동,,34.719,126.8168,,,,,
6392,2010-11-15,,마량,,34.4505,126.8189,,,,,
6393,2010-11-15,,항촌,,34.5464,126.7277,,,,,
6394,2010-11-15,,수동,,34.4954,126.8008,,,,,
6395,2010-11-15,,라천,,34.6452,126.8149,,,,,
6396,2010-11-15,,남성,,34.6421,126.7672,,,,,
6397,2010-11-15,,상태,,34.5849,126.0883,,,,,
6398,2012-09-20,,여천동,,34.7877,127.6537,,,,,
6399,2012-09-20,,월내동,,34.8539,127.7288,,,,,
6400,2012-09-20,,태인동,,34.9416,127.7554,,,,,
6401,2012-09-20,,용당동,,34.8044,126.3932,,,,,
6403,2012-09-20,,나불리,,34.7667,126.4393,15,,,,
6404,2012-09-20,,장천동,,34.9508,127.4902,,,,,
6405,2012-09-20,,광양읍,,34.9809,127.5828,,,,,
6406,2012-09-20,,서강동,,34.7469,127.7279,,,,,
6407,2012-09-20,,중동,,34.940,127.6977,,,,,
6408,2012-09-20,,진상면,,35.020,127.7196,,,,,
6409,2012-09-20,,문수동,,34.7546,127.7027,,,,,
6410,2012-09-20,,연향동,,34.947,127.5184,,,,,
6411,2012-09-20,,순천만,,34.8855,127.5102,,,,,
6412,2012-09-20,,호두리,,34.8937,127.5729,,,,,
6413,2011-02-15,,덕충동,,34.7537,127.7467,,,,,
6414,2011-02-15,,오지,,35.2752,127.3207,,,,,
6415,2011-02-15,,용당,,34.812,126.3929,,,,,
6417,2012-09-20,,묘도,,34.8747,127.7093,,,,,
6419,2014-07-03,,장천,,34.9508,127.4902,,,,,
6420,2015-02-23,,주암,,35.0769,127.2351,,,,,
6421,2015-02-23,,왕조1동,,34.9625,127.5208,,,,,
6422,2015-02-23,,대룡정수장,,34.9062,127.4792,,,,,
6423,2015-02-23,,순천만,,34.8858,127.5091,,,,,
6424,2015-02-23,,덕연동,,34.9483,127.5108,,,,,
6425,2015-02-23,,주암면복다,,35.0441,127.2818,,,,,
6426,2015-09-15,,선도,,34.977,126.2695,,,,,
6427,2015-02-23,,부흥동,,34.8044,126.4345,,,,,
6428,2015-09-15,,우이도,,34.6183,125.8532,,,,,
6429,2015-09-15,,병풍도,,34.9603,126.2133,,,,,
6431,2015-09-15,,홍도,,34.683,125.1917,,,,,
6433,2015-09-15,,매화도,,34.9166,126.2443,,,,,
6434,2016-09-08,,화순군청,,34.0279,127.3089,,,,,
6451,2002-04-15,,브뤼셀,,50.900,4.5333,55,,,,
6590,2002-04-15,,룩셈부르크,,49.6167,6.2167,376,,,,
6660,2016-03-08,,13번국도(완도대교),,34.3942,126.6468,17.5,,,,
6670,2002-04-15,,취리히,,47.4833,8.5333,436,,,,
6702,2011-11-01,,고흥군(풍양면),,34.5654,127.259,52,,,,
6705,2011-11-01,,구례군(구례읍),,35.1976,127.4605,38,,,,
6707,2011-11-01,,전남농업기술원,,35.0206,126.8312,26,,,,
6709,2011-11-01,,무안군(청계면),,34.978,126.4664,44,,,,
6710,2011-11-01,,보성군(보성읍),,34.7816,127.0956,145,,,,
6716,2011-11-01,,여수시(주삼동),,34.7877,127.6533,20,,,,
6717,2011-11-01,,영광군(군서면),,35.2841,126.4686,28,,,,
6718,2011-11-01,,영암군(덕진면),,34.8276,126.6731,61,,,,
6720,2011-11-01,,장성군(장성읍),,35.3182,126.7956,61,,,,
6721,2011-11-01,,장흥군(장흥읍),,34.6798,126.9027,40,,,,
6722,2011-11-01,,진도군(군내면),,34.512,126.2979,41,,,,
6723,2011-11-01,,함평군(학교면),,35.0527,126.541,12,,,,
6724,2011-11-01,,해남군(옥천면),,34.5815,126.6499,,,,,
6725,2011-11-01,,해남군(삼산면),,34.525,126.561,139,,,,
6726,2011-11-01,,보성군(웅치면),,34.7274,127.0243,159,,,,
6727,2014-07-03,,나주시(공산면),,34.9438,126.6064,,,,,
6727,2011-11-01,2012-12-31,[바이오에너지]무안,,,,,,,,
6728,2014-07-03,,나주시(문평면),,35.0401,126.6014,,,,,
6728,2011-11-01,2012-12-31,곡성군,,,,,,,,
6729,2014-07-03,,나주시(봉황면),,34.9583,126.7482,,,,,
6729,2011-11-01,2012-12-31,신안군,,,,,,,,
6730,2015-09-15,,무안군(현경면),,34.760,127.090,159,,,,
6730,2011-11-01,2012-12-31,화순군,,,,,,,,
6731,2015-09-15,,곡성군(오곡면),,35.270,127.300,71,,,,
6732,2015-09-15,,화순군(한천면),,34.970,127.070,139,,,,
6733,2015-09-15,,나주시(금천면),,35.100,126.440,,,,,
6734,2015-09-15,,신안군(압해읍),,34.900,126.340,23,,,,
6735,2015-09-15,,순천시(주암면),,35.0578,127.2822,20,,,,
6736,2018-09-06,,강진군 군동면,,,,,,,,
6801,2011-11-01,,장동,,34.7819,127.0076,,,,,
6803,2011-11-01,,평림AWS,,35.2857,126.6818,,,,,
6804,2011-11-01,,보성2,,34.8052,127.1454,,,,,
6805,2011-11-01,,수어댐,,37.0694,128.975,,,,,
6806,2011-11-01,,동복댐,,35.0808,127.1028,,,,,
6807,2014-07-03,,평림댐,,35.2822,126.6872,,,,,
6808,2011-11-01,,운월,,34.8395,126.8515,,,,,
6810,2011-11-01,,장흥댐,,34.7533,126.8871,,,,,
6811,2011-11-01,,한대,,34.7998,126.7874,,,,,
6812,2011-11-01,,주암댐,,35.065,127.2397,,,,,
6815,2011-11-01,,승주,,34.9908,127.363,,,,,
6816,2011-11-01,,우산,,34.9738,127.2244,,,,,
6818,2011-11-01,,주암조절지댐,,34.9461,127.4261,,,,,
6820,2011-11-01,,복래,,34.8965,127.1347,,,,,
6822,2011-11-01,,동가,,35.0294,127.7206,,,,,
6823,2011-11-01,,맹리,,35.1787,127.0934,,,,,
6824,2011-11-01,,지계,,35.0755,127.6775,,,,,
6870,2011-11-01,,골약동,,34.910,127.6593,20,,,,
6871,2011-11-01,,중흥동,,34.8359,127.6736,28,,,,
6872,2011-11-01,,송단리,,35.177,127.1751,250,,,,
6901,2016-03-07,,장성 문수산,,35.3586,126.7191,435,,,,
6902,2016-03-07,,서기산,,34.6423,126.713,242,,,,
6903,2016-03-07,,달마산,,34.3979,126.5956,217,,,,
6904,2016-03-07,,가지산,,34.8327,126.8946,352,,,,
6905,2016-03-07,,봉두산,,35.1538,127.396,363,,,,
6906,2016-03-07,,솔봉,,35.1622,127.4859,465,,,,
6907,2016-03-07,,봉황산,,34.6163,127.7677,415,,,,
6908,2016-03-07,,제암산,,35.6853,127.0067,477,,,,
6909,2016-03-07,,보성봉화산,,34.7445,127.1107,451,,,,
6912,2015-01-15,,농암산,,34.8889,126.7864,245,,,,
6913,2015-01-15,,고산봉,,35.1188,126.5576,204,,,,
6914,2015-01-15,,병풍산,,35.3259,126.8496,523,,,,
6915,2015-01-15,,고동산,,34.945,127.3062,614,,,,
6916,2015-01-15,,용암산,,34.944,127.0329,420,,,,
6917,2016-03-07,,초암산,,34.8364,127.2095,519,,,,
6918,2016-03-07,,천봉산,,34.9384,127.1221,390,,,,
6919,2016-03-07,,노랭이봉,,35.0392,127.6472,602,,,,
7100,2010-11-15,,남구청,,35.8455,128.5978,,,,,
7101,2010-11-15,,달서구청,,35.8299,128.5328,,,,,
7102,2010-11-15,,동구청,,35.8866,128.6356,,,,,
7103,2010-11-15,,북구청,,35.8857,128.5829,,,,,
7104,2010-11-15,,서구청,,35.8717,128.5592,,,,,
7105,2010-11-15,,중구동인동,,35.8679,128.6091,,,,,
7106,2010-11-15,,수성구중동,,35.8474,128.615,,,,,
7107,2010-11-15,,안심3.4동,,35.8702,128.7109,,,,,
7108,2010-11-15,,고산3동,,35.7707,128.6484,,,,,
7109,2010-11-15,,북구관음동,,35.9031,128.5432,,,,,
7110,2010-11-15,,가창면,,35.8028,128.6227,,,,,
7111,2010-11-15,,구지면,,35.6588,128.4136,,,,,
7112,2010-11-15,,논공읍,,35.7743,128.4199,,,,,
7113,2010-11-15,,논공공단,,35.730,128.4528,,,,,
7114,2010-11-15,,다사읍,,35.8618,128.454,,,,,
7115,2010-11-15,,옥포면,,35.7896,128.4637,,,,,
7116,2010-11-15,,옥포보건,,35.7559,128.4951,,,,,
7117,2010-11-15,,유가읍,,35.6943,128.4596,,,,,
7118,2010-11-15,,비슬산,,35.690,128.5129,,,,,
7119,2010-11-15,,구지도동,,35.6856,128.3592,,,,,
7120,2010-11-15,,정대2리,,35.7478,128.5564,,,,,
7121,2010-11-15,,주2리,,35.7564,128.6397,,,,,
7122,2010-11-15,,하빈면,,35.9009,128.4455,,,,,
7123,2010-11-15,,서재출장소,,35.8722,128.4943,,,,,
7124,2010-11-15,,화원읍,,35.8042,128.5007,,,,,
7125,2012-09-20,,이현동,,35.8664,128.5469,55.4,,,,
7126,2012-09-20,,평리동,,35.8769,128.5644,32,,,,
7127,2012-09-20,,신암동,,35.8877,128.6334,45,,,,
7128,2012-09-20,,만촌동,,35.8619,128.6422,58,,,,
7129,2012-09-20,,이곡동,,35.8653,128.5913,42,,,,
7130,2002-04-15,,르네,,48.0667,-1.7333,36,,,,
7130,2012-09-20,,대명동,,35.8425,128.5733,76,,,,
7131,2012-09-20,,노원동,,35.8911,128.565,25,,,,
7132,2012-09-20,,수창동,,35.8708,128.5861,36,,,,
7133,2012-09-20,,지산동,,35.8304,128.6317,70,,,,
7134,2012-09-20,,서호동,,35.8683,128.711,41,,,,
7135,2012-09-20,,태전동,,35.9203,128.5522,30.5,,,,
7136,2012-09-20,,호림동,,35.8367,128.5056,24.4,,,,
7137,2012-09-20,,현풍면,,35.6975,128.4475,32.6,,,,
7138,2015-01-07,,이곡2동,,35.8558,128.5007,,,,,
7139,2015-01-07,,도원동,,35.8075,128.5322,,,,,
7140,2018-09-07,,현풍면,,,,,,,,
7141,2018-09-07,,공산댐,,,,,,,,
7149,2002-04-15,,파리,,48.7167,2.3833,89,,,,
7171,2013-05-14,,중방동,,35.8253,128.7431,60.83,,,,
7190,2002-04-15,,스트라스부르,,48.550,7.6333,149,,,,
7202,2010-11-15,,기북면,,36.074,129.0956,,,,,
7204,2010-11-15,,대송면,,35.9684,129.360,,,,,
7206,2010-11-15,,동해면,,35.9886,129.4401,,,,,
7207,2010-11-15,,죽장면,,36.1504,129.1253,,,,,
7208,2010-11-15,,송라면,,36.1504,129.1253,,,,,
7209,2010-11-15,,신광면,,36.0748,129.1546,,,,,
7210,2010-11-15,,연일읍,,35.9916,129.344,,,,,
7211,2010-11-15,,오천읍,,35.9631,129.4149,,,,,
7212,2010-11-15,,장기면,,35.8957,129.4922,,,,,
7215,2010-11-15,,하옥리,,36.1812,129.1455,,,,,
7216,2010-11-15,,흥해읍,,36.0625,129.203,,,,,
7217,2010-11-15,,감포읍,,35.8074,129.5017,,,,,
7218,2010-11-15,,강동면,,35.9878,129.2733,,,,,
7219,2010-11-15,,건천읍,,35.8501,129.1022,,,,,
7220,2010-11-15,,내남면,,35.7524,129.2001,,,,,
7221,2010-11-15,,중부동,,35.842,129.2062,,,,,
7222,2010-11-15,,불국동,,35.7752,129.3006,,,,,
7223,2010-11-15,,산내면,,35.7577,129.0473,,,,,
7224,2010-11-15,,서면,,35.8914,129.0526,,,,,
7225,2010-11-15,,안강읍,,35.9923,129.2185,,,,,
7226,2010-11-15,,양남면,,35.6778,129.4604,,,,,
7227,2010-11-15,,양북면,,35.7912,129.4431,,,,,
7228,2010-11-15,,외동읍,,35.7175,129.3276,,,,,
7229,2010-11-15,,천북면,,35.8953,129.2712,,,,,
7230,2010-11-15,,현곡면,,35.8765,129.1673,,,,,
7231,2010-11-15,,감문면,,36.2142,128.1811,,,,,
7232,2010-11-15,,감천면,,36.066,128.1255,,,,,
7233,2010-11-15,,개령면,,36.1678,128.1861,,,,,
7234,2010-11-15,,구성면,,36.0325,128.0478,,,,,
7235,2010-11-15,,남면,,36.1079,128.1895,,,,,
7236,2010-11-15,,농소면,,36.1066,128.1727,,,,,
7237,2010-11-15,,대덕면,,35.9179,127.9688,,,,,
7238,2010-11-15,,대항면,,36.1245,128.0222,,,,,
7239,2010-11-15,,봉산면,,36.1415,128.0602,,,,,
7240,2010-11-15,,부항면,,35.9901,127.9555,,,,,
7241,2010-11-15,,신음동(시청),,36.1399,128.1136,,,,,
7242,2010-11-15,,아포면,,36.1599,128.2534,,,,,
7243,2010-11-15,,어모면,,36.1805,128.1188,,,,,
7244,2010-11-15,,조마면,,36.0349,128.0992,,,,,
7245,2010-11-15,,증산면,,35.902,128.0352,,,,,
7246,2010-11-15,,지례면,,35.9848,128.0266,,,,,
7247,2010-11-15,,풍천면,,36.5562,128.5065,,,,,
7248,2010-11-15,,남선면,,36.5262,128.7699,,,,,
7249,2010-11-15,,녹전면,,36.7431,128.7737,,,,,
7250,2010-11-15,,도산면,,36.742,128.8333,,,,,
7251,2010-11-15,,명륜동,,36.5685,128.7296,,,,,
7252,2010-11-15,,남후면,,36.5236,128.690,,,,,
7253,2010-11-15,,서후면,,36.617,128.6638,,,,,
7254,2010-11-15,,임하면,,36.5247,128.8311,,,,,
7255,2010-11-15,,풍산읍,,36.5801,128.5721,,,,,
7256,2010-11-15,,북후면,,36.6851,128.7023,,,,,
7257,2010-11-15,,일직면,,36.4752,128.6596,,,,,
7258,2010-11-15,,예안면,,36.6613,128.8852,,,,,
7259,2010-11-15,,임동면,,36.5689,128.9176,,,,,
7260,2010-11-15,,길안면,,36.4559,128.8944,,,,,
7261,2010-11-15,,와룡면,,36.6164,128.7665,,,,,
7262,2010-11-15,,고아읍,,36.2142,128.1811,,,,,
7263,2010-11-15,,도개면,,36.066,128.1255,,,,,
7264,2010-11-15,,무을면,,36.1678,128.1861,,,,,
7265,2010-11-15,,장천,,36.0325,128.0478,,,,,
7266,2010-11-15,,선산읍,,36.1079,128.1895,,,,,
7267,2010-11-15,,송정동,,36.1066,128.1727,,,,,
7268,2010-11-15,,옥성면,,35.9179,127.9688,,,,,
7269,2010-11-15,,인동,,36.1245,128.0222,,,,,
7270,2010-11-15,,산동면,,36.1415,128.0602,,,,,
7271,2010-11-15,,해평면,,35.9901,127.9555,,,,,
7272,2010-11-15,,평은면,,36.7431,128.6759,,,,,
7273,2010-11-15,,장수면,,36.7748,128.5785,,,,,
7274,2010-11-15,,풍기읍,,36.8673,128.5263,,,,,
7275,2010-11-15,,부석면,,36.9789,128.6542,,,,,
7276,2010-11-15,,안정면,,36.8458,128.5567,,,,,
7277,2010-11-15,,봉현면,,36.8614,128.525,,,,,
7278,2010-11-15,,단산면,,36.9513,128.6195,,,,,
7279,2010-11-15,,이산면,,36.8218,128.6563,,,,,
7280,2010-11-15,,순흥면,,36.9158,128.5749,,,,,
7281,2010-11-15,,문수면,,36.7721,128.6304,,,,,
7282,2010-11-15,,휴천동,,36.8063,128.6243,,,,,
7283,2010-11-15,,금호읍,,35.9333,128.8777,,,,,
7284,2010-11-15,,대창면,,35.8759,128.8947,,,,,
7285,2010-11-15,,북안면,,35.9154,129.0091,,,,,
7286,2010-11-15,,문외동,,35.9735,128.9382,,,,,
7287,2010-11-15,,신녕면,,36.0453,128.7895,,,,,
7288,2010-11-15,,임고면,,36.0211,128.974,,,,,
7289,2010-11-15,,자양면,,36.0786,129.018,,,,,
7290,2010-11-15,,청통면,,35.9922,128.823,,,,,
7291,2010-11-15,,고경면,,36.0016,129.0459,,,,,
7292,2010-11-15,,화남면,,36.0592,128.8892,,,,,
7293,2010-11-15,,화북면,,36.1082,128.9195,,,,,
7294,2010-11-15,,화산면,,36.0204,128.8522,,,,,
7295,2010-11-15,,공검면,,36.5122,128.1587,,,,,
7296,2010-11-15,,낙동면,,36.375,128.2482,,,,,
7297,2010-11-15,,남성면,,36.4109,128.1593,,,,,
7298,2010-11-15,,내서면,,36.4124,128.0672,,,,,
7299,2010-11-15,,모동면,,36.3201,127.9594,,,,,
7300,2010-11-15,,모서면,,36.3424,127.9601,,,,,
7301,2010-11-15,,사벌면,,36.4664,128.2086,,,,,
7302,2010-11-15,,공성면,,36.2834,128.0924,,,,,
7303,2010-11-15,,외남면,,36.3575,128.0894,,,,,
7304,2010-11-15,,외서면,,36.4793,128.1081,,,,,
7305,2010-11-15,,은척면,,36.5317,128.0715,,,,,
7306,2010-11-15,,화동면,,36.3896,127.9541,,,,,
7307,2010-11-15,,이안면,,36.5795,128.1456,,,,,
7308,2010-11-15,,중동면,,36.4264,128.2715,,,,,
7309,2010-11-15,,청리면,,36.3387,128.1306,,,,,
7310,2010-11-15,,함창읍,,36.5702,128.1793,,,,,
7311,2010-11-15,,화남면,,36.4483,127.9055,,,,,
7312,2010-11-15,,화북면,,36.5634,127.9172,,,,,
7313,2010-11-15,,화서면,,36.4455,127.9514,,,,,
7314,2010-11-15,,가은웁,,36.6427,128.062,,,,,
7315,2010-11-15,,농암면,,36.6008,128.0037,,,,,
7316,2010-11-15,,동로면,,36.7734,128.315,,,,,
7317,2010-11-15,,마성면,,36.6926,128.1166,,,,,
7318,2010-11-15,,모전동,,36.5866,128.187,,,,,
7319,2010-11-15,,문경읍,,36.7373,128.107,,,,,
7320,2010-11-15,,산양면,,36.6117,128.2588,,,,,
7321,2010-11-15,,산북면,,36.6561,128.2594,,,,,
7322,2010-11-15,,영순면,,36.5821,128.236,,,,,
7323,2010-11-15,,호계면,,36.6312,128.2058,,,,,
7324,2010-11-15,,남산면,,35.7934,128.8373,,,,,
7325,2010-11-15,,남천면,,35.7667,128.7269,,,,,
7326,2010-11-15,,압량면,,35.8433,128.7598,,,,,
7327,2010-11-15,,와촌면,,35.9463,128.8365,,,,,
7328,2010-11-15,,용성면,,35.7933,128.8759,,,,,
7329,2010-11-15,,자인면,,35.8208,128.8224,,,,,
7331,2010-11-15,,진량읍,,35.8758,128.8125,,,,,
7333,2010-11-15,,고로면,,36.1234,128.7943,,,,,
7334,2010-11-15,,군위읍,,36.2399,128.5688,,,,,
7336,2010-11-15,,소보면,,36.2549,128.4753,,,,,
7337,2010-11-15,,우보면,,36.195,128.6618,,,,,
7338,2010-11-15,,의흥면,,36.1759,128.7152,,,,,
7339,2010-11-15,,부계면,,36.1009,128.6642,,,,,
7340,2010-11-15,,화본1,,36.1248,128.695,,,,,
7341,2010-11-15,,효령면,,36.1569,128.5854,,,,,
7342,2010-11-15,,가음면,,36.2341,128.7247,,,,,
7343,2010-11-15,,구천면,,36.3474,128.4327,,,,,
7344,2010-11-15,,금성면,,36.2614,128.6811,,,,,
7345,2010-11-15,,다인면,,36.4503,128.3536,,,,,
7346,2010-11-15,,단북면,,36.3875,128.4048,,,,,
7347,2010-11-15,,단촌면,,36.4221,128.6743,,,,,
7348,2010-11-15,,안평면,,36.3767,128.5842,,,,,
7349,2010-11-15,,봉양면,,36.3007,128.5764,,,,,
7350,2010-11-15,,사곡면,,36.3063,128.7879,,,,,
7351,2010-11-15,,단밀면,,36.376,128.3816,,,,,
7352,2010-11-15,,신평면,,36.4737,128.5025,,,,,
7353,2010-11-15,,안계면,,36.3839,128.4402,,,,,
7354,2010-11-15,,안사면,,36.431,128.4617,,,,,
7355,2010-11-15,,옥산면,,36.3928,128.810,,,,,
7356,2010-11-15,,의성읍,,36.3559,128.6948,,,,,
7357,2010-11-15,,비안면,,36.3374,128.4902,,,,,
7358,2010-11-15,,점곡면,,36.424,128.7679,,,,,
7359,2010-11-15,,춘산면,,36.2375,128.8117,,,,,
7360,2010-11-15,,파천면,,36.4629,129.038,,,,,
7361,2010-11-15,,현서면,,36.2758,128.896,,,,,
7362,2010-11-15,,현동면,,36.2906,129.0168,,,,,
7363,2010-11-15,,안덕면,,36.4629,129.038,,,,,
7364,2010-11-15,,부남면,,36.2758,128.896,,,,,
7365,2010-11-15,,부동면,,36.2906,129.0168,,,,,
7366,2010-11-15,,청송읍,,36.2889,128.960,,,,,
7367,2010-11-15,,진보면,,36.3445,129.0634,,,,,
7368,2010-11-15,,당리출장소,,36.7556,129.0527,,,,,
7369,2010-11-15,,일원면,,36.7023,129.1288,,,,,
7370,2010-11-15,,영양읍,,36.667,129.1142,,,,,
7371,2010-11-15,,수비면,,36.7651,129.2026,,,,,
7372,2010-11-15,,입암면,,36.593,129.0803,,,,,
7373,2010-11-15,,석보면,,36.558,129.1247,,,,,
7374,2010-11-15,,청기면,,36.6612,129.0623,,,,,
7375,2010-11-15,,강구면,,36.3618,129.3786,,,,,
7376,2010-11-15,,남정면,,36.286,129.3253,,,,,
7377,2010-11-15,,달산면,,36.3991,129.3033,,,,,
7378,2010-11-15,,병곡면,,36.6023,129.4107,,,,,
7379,2010-11-15,,창수면,,36.5463,129.3483,,,,,
7380,2010-11-15,,지품면,,36.4484,129.2818,,,,,
7381,2010-11-15,,영덕읍,,36.4095,129.3728,,,,,
7382,2010-11-15,,영해면,,36.5375,129.4071,,,,,
7383,2010-11-15,,축산면,,36.5089,129.4143,,,,,
7384,2010-11-15,,각남면,,35.6418,128.6589,,,,,
7385,2010-11-15,,운문면,,35.7156,128.9131,,,,,
7386,2010-11-15,,금천면,,35.6872,128.8924,,,,,
7387,2010-11-15,,매전면,,35.667,128.8556,,,,,
7388,2010-11-15,,각북면,,35.6873,128.5894,,,,,
7389,2010-11-15,,이서면,,35.6684,128.6529,,,,,
7390,2010-11-15,,청도읍,,35.6484,128.7296,,,,,
7391,2010-11-15,,풍각면,,35.6389,128.6184,,,,,
7392,2010-11-15,,화양읍,,35.6498,128.7061,,,,,
7393,2010-11-15,,개진면,,35.7082,128.3501,,,,,
7394,2010-11-15,,대가야,,35.7246,128.2677,,,,,
7395,2010-11-15,,다산면,,35.812,128.428,,,,,
7396,2010-11-15,,성산면,,35.7499,128.3599,,,,,
7397,2010-11-15,,쌍림면,,35.6799,128.242,,,,,
7398,2010-11-15,,덕곡면,,35.7794,128.2328,,,,,
7399,2010-11-15,,우곡면,,35.678,128.342,,,,,
7400,2010-11-15,,운수면,,35.7691,128.2905,,,,,
7401,2010-11-15,,금수면,,35.9196,128.1758,,,,,
7402,2010-11-15,,대가면,,35.9103,128.2287,,,,,
7403,2010-11-15,,초전면,,35.973,128.2625,,,,,
7404,2010-11-15,,선남면,,35.9005,128.352,,,,,
7405,2010-11-15,,성주읍,,35.9192,128.2895,,,,,
7406,2010-11-15,,수륜면,,35.833,128.1924,,,,,
7407,2010-11-15,,벽진면,,35.9484,128.2164,,,,,
7408,2010-11-15,,월향면,,35.9456,128.3158,,,,,
7409,2010-11-15,,용암면,,35.8363,128.3369,,,,,
7410,2010-11-15,,가천면,,35.8844,128.1662,,,,,
7411,2010-11-15,,가산면,,36.086,128.5389,,,,,
7412,2010-11-15,,기산면,,35.9864,128.3827,,,,,
7413,2010-11-15,,동명면,,35.984,128.5535,,,,,
7414,2010-11-15,,북삼읍,,36.0627,128.3429,,,,,
7415,2010-11-15,,석적읍,,36.0514,128.4094,,,,,
7416,2010-11-15,,약목면,,36.3272,128.3637,,,,,
7417,2010-11-15,,왜관읍,,35.9954,128.4015,,,,,
7418,2010-11-15,,지천면,,35.9561,128.4911,,,,,
7419,2010-11-15,,개포면,,36.6084,128.3665,,,,,
7420,2010-11-15,,예천읍,,36.6571,128.4535,,,,,
7421,2010-11-15,,상리면,,36.7713,128.4188,,,,,
7422,2010-11-15,,보문면,,36.6652,128.5109,,,,,
7423,2010-11-15,,용궁면,,36.6086,128.2774,,,,,
7424,2010-11-15,,용문면,,36.6903,128.411,,,,,
7425,2010-11-15,,하리면,,36.7448,128.4434,,,,,
7426,2010-11-15,,유천면,,36.6354,128.390,,,,,
7427,2010-11-15,,지보면,,36.5483,128.3904,,,,,
7428,2010-11-15,,감천면,,36.7211,128.5264,,,,,
7429,2010-11-15,,풍양면,,36.5106,128.299,,,,,
7430,2010-11-15,,호명면,,36.5945,128.4687,,,,,
7431,2010-11-15,,상운면,,36.8337,128.7552,,,,,
7432,2010-11-15,,봉화읍,,36.8876,128.7396,,,,,
7433,2010-11-15,,명호면,,36.8588,128.9001,,,,,
7434,2010-11-15,,법전면,,36.9106,128.877,,,,,
7435,2010-11-15,,봉성면,,36.8858,128.8106,,,,,
7436,2010-11-15,,석포면,,37.0485,129.0652,,,,,
7437,2010-11-15,,물야면,,36.9751,128.7358,,,,,
7438,2010-11-15,,춘양면,,36.935,128.9149,,,,,
7439,2010-11-15,,소천면,,36.9376,129.0031,,,,,
7440,2010-11-15,,재산면,,36.8159,128.9619,,,,,
